"s"	"Fx"	"Fy"	"Fz"
8.67800	0.00488	0.00519	0.00000
8.67900	0.00458	0.00504	-0.00198
8.68000	0.00580	0.00458	-0.00137
8.68100	0.00397	0.00534	-0.00107
8.68200	0.00458	0.00488	0.00000
8.68300	0.00397	0.00412	-0.00214
8.68400	0.00458	0.00305	-0.00015
8.68500	0.00427	0.00443	-0.00168
8.68600	0.00412	0.00351	-0.00031
8.68700	0.00519	0.00412	-0.00015
8.68800	0.00443	0.00412	-0.00198
8.68900	0.00412	0.00397	-0.00061
8.69000	0.00473	0.00458	-0.00214
8.69100	0.00473	0.00443	-0.00122
8.69200	0.00519	0.00397	-0.00061
8.69300	0.00443	0.00565	-0.00107
8.69400	0.00458	0.00427	-0.00046
8.69500	0.00473	0.00427	-0.00031
8.69600	0.00366	0.00488	-0.00061
8.69700	0.00504	0.00427	-0.00015
8.69800	0.00397	0.00504	-0.00046
8.69900	0.00565	0.00412	0.00015
8.70000	0.00458	0.00549	-0.00092
8.70100	0.00412	0.00519	-0.00076
8.70200	0.00473	0.00534	-0.00046
8.70300	0.00412	0.00427	0.00031
8.70400	0.00458	0.00565	0.00092
8.70500	0.00305	0.00458	-0.00046
8.70600	0.00504	0.00427	-0.00015
8.70700	0.00473	0.00458	-0.00076
8.70800	0.00519	0.00504	-0.00046
8.70900	0.00504	0.00427	-0.00168
8.71000	0.00488	0.00305	-0.00122
8.71100	0.00305	0.00488	0.00015
8.71200	0.00381	0.00443	-0.00153
8.71300	0.00443	0.00305	-0.00137
8.71400	0.00351	0.00366	-0.00061
8.71500	0.00427	0.00443	-0.00168
8.71600	0.00473	0.00519	-0.00259
8.71700	0.00305	0.00443	-0.00015
8.71800	0.00488	0.00565	-0.00076
8.71900	0.00366	0.00381	0.00000
8.72000	0.00397	0.00504	-0.00153
8.72100	0.00473	0.00473	-0.00305
8.72200	0.00473	0.00443	-0.00031
8.72300	0.00397	0.00504	-0.00168
8.72400	0.00565	0.00443	-0.00153
8.72500	0.00275	0.00443	-0.00229
8.72600	0.00534	0.00458	0.00031
8.72700	0.00473	0.00534	-0.00076
8.72800	0.00519	0.00473	-0.00122
8.72900	0.00320	0.00565	-0.00122
8.73000	0.00427	0.00397	-0.00107
8.73100	0.00488	0.00473	-0.00107
8.73200	0.00381	0.00397	0.00031
8.73300	0.00397	0.00443	-0.00168
8.73400	0.00519	0.00443	-0.00107
8.73500	0.00443	0.00458	-0.00107
8.73600	0.00488	0.00488	-0.00122
8.73700	0.00443	0.00488	-0.00107
8.73800	0.00412	0.00458	-0.00183
8.73900	0.00473	0.00397	-0.00107
8.74000	0.00366	0.00534	-0.00122
8.74100	0.00397	0.00519	0.00015
8.74200	0.00397	0.00504	-0.00122
8.74300	0.00320	0.00504	-0.00061
8.74400	0.00488	0.00397	-0.00198
8.74500	0.00320	0.00504	-0.00137
8.74600	0.00458	0.00458	-0.00229
8.74700	0.00473	0.00427	-0.00137
8.74800	0.00412	0.00351	0.00076
8.74900	0.00519	0.00427	0.00015
8.75000	0.00443	0.00381	0.00031
8.75100	0.00504	0.00565	-0.00122
8.75200	0.00427	0.00397	-0.00031
8.75300	0.00320	0.00488	-0.00122
8.75400	0.00458	0.00458	-0.00046
8.75500	0.00320	0.00519	0.00000
8.75600	0.00504	0.00519	-0.00198
8.75700	0.00366	0.00443	-0.00061
8.75800	0.00412	0.00351	-0.00046
8.75900	0.00336	0.00412	0.00031
8.76000	0.00305	0.00412	-0.00107
8.76100	0.00443	0.00351	-0.00214
8.76200	0.00427	0.00305	-0.00046
8.76300	0.00458	0.00397	-0.00153
8.76400	0.00473	0.00458	-0.00153
8.76500	0.00565	0.00336	-0.00137
8.76600	0.00412	0.00519	-0.00031
8.76700	0.00504	0.00519	0.00015
8.76800	0.00366	0.00534	-0.00046
8.76900	0.00290	0.00458	-0.00107
8.77000	0.00381	0.00504	-0.00122
8.77100	0.00397	0.00473	-0.00183
8.77200	0.00488	0.00473	-0.00137
8.77300	0.00381	0.00412	-0.00092
8.77400	0.00473	0.00488	-0.00122
8.77500	0.00397	0.00519	-0.00061
8.77600	0.00381	0.00549	-0.00153
8.77700	0.00351	0.00534	-0.00214
8.77800	0.00458	0.00458	-0.00061
8.77900	0.00443	0.00519	-0.00198
8.78000	0.00366	0.00549	-0.00076
8.78100	0.00458	0.00488	-0.00031
8.78200	0.00519	0.00427	-0.00061
8.78300	0.00443	0.00504	-0.00229
8.78400	0.00458	0.00565	-0.00153
8.78500	0.00290	0.00397	-0.00137
8.78600	0.00458	0.00534	-0.00168
8.78700	0.00519	0.00519	0.00031
8.78800	0.00458	0.00381	-0.00076
8.78900	0.00443	0.00519	-0.00076
8.79000	0.00534	0.00458	-0.00046
8.79100	0.00443	0.00473	-0.00137
8.79200	0.00412	0.00488	-0.00229
8.79300	0.00351	0.00427	-0.00076
8.79400	0.00549	0.00458	-0.00031
8.79500	0.00458	0.00381	-0.00076
8.79600	0.00443	0.00397	-0.00092
8.79700	0.00504	0.00519	-0.00229
8.79800	0.00519	0.00427	-0.00107
8.79900	0.00366	0.00381	-0.00031
8.80000	0.00397	0.00427	-0.00061
8.80100	0.00427	0.00488	-0.00137
8.80200	0.00488	0.00412	-0.00183
8.80300	0.00381	0.00458	-0.00305
8.80400	0.00519	0.00549	-0.00168
8.80500	0.00519	0.00412	-0.00275
8.80600	0.00427	0.00320	-0.00061
8.80700	0.00443	0.00488	-0.00107
8.80800	0.00290	0.00473	-0.00183
8.80900	0.00580	0.00504	-0.00153
8.81000	0.00381	0.00458	0.00122
8.81100	0.00427	0.00381	-0.00229
8.81200	0.00549	0.00397	-0.00214
8.81300	0.00290	0.00381	-0.00076
8.81400	0.00351	0.00427	-0.00153
8.81500	0.00366	0.00534	-0.00015
8.81600	0.00473	0.00397	-0.00183
8.81700	0.00473	0.00412	-0.00061
8.81800	0.00458	0.00458	-0.00183
8.81900	0.00565	0.00519	-0.00107
8.82000	0.00336	0.00504	-0.00092
8.82100	0.00427	0.00504	-0.00137
8.82200	0.00412	0.00458	-0.00092
8.82300	0.00397	0.00381	-0.00031
8.82400	0.00534	0.00458	-0.00061
8.82500	0.00427	0.00336	-0.00031
8.82600	0.00366	0.00580	-0.00168
8.82700	0.00488	0.00366	-0.00092
8.82800	0.00427	0.00412	-0.00198
8.82900	0.00397	0.00366	0.00000
8.83000	0.00504	0.00519	-0.00122
8.83100	0.00412	0.00549	-0.00198
8.83200	0.00519	0.00320	-0.00198
8.83300	0.00488	0.00504	-0.00031
8.83400	0.00412	0.00397	0.00031
8.83500	0.00427	0.00366	-0.00031
8.83600	0.00488	0.00610	-0.00076
8.83700	0.00443	0.00534	-0.00122
8.83800	0.00366	0.00565	-0.00153
8.83900	0.00443	0.00443	-0.00305
8.84000	0.00473	0.00412	-0.00153
8.84100	0.00443	0.00427	-0.00076
8.84200	0.00381	0.00580	-0.00229
8.84300	0.00443	0.00381	-0.00061
8.84400	0.00580	0.00381	-0.00076
8.84500	0.00473	0.00351	-0.00076
8.84600	0.00443	0.00519	-0.00122
8.84700	0.00504	0.00381	-0.00153
8.84800	0.00443	0.00519	-0.00031
8.84900	0.00351	0.00565	-0.00092
8.85000	0.00397	0.00443	-0.00076
8.85100	0.00458	0.00580	0.00061
8.85200	0.00458	0.00519	-0.00229
8.85300	0.00427	0.00473	-0.00107
8.85400	0.00488	0.00504	-0.00137
8.85500	0.00351	0.00443	-0.00122
8.85600	0.00458	0.00534	-0.00107
8.85700	0.00458	0.00381	0.00061
8.85800	0.00351	0.00549	-0.00153
8.85900	0.00427	0.00443	-0.00153
8.86000	0.00427	0.00336	-0.00244
8.86100	0.00488	0.00427	-0.00092
8.86200	0.00519	0.00412	-0.00061
8.86300	0.00397	0.00443	-0.00122
8.86400	0.00488	0.00412	-0.00214
8.86500	0.00366	0.00381	-0.00061
8.86600	0.00504	0.00458	0.00046
8.86700	0.00381	0.00427	0.00031
8.86800	0.00366	0.00381	0.00015
8.86900	0.00549	0.00473	0.00122
8.87000	0.00397	0.00366	-0.00107
8.87100	0.00412	0.00549	-0.00122
8.87200	0.00443	0.00473	-0.00122
8.87300	0.00427	0.00366	-0.00031
8.87400	0.00366	0.00443	-0.00046
8.87500	0.00504	0.00443	-0.00107
8.87600	0.00397	0.00366	-0.00015
8.87700	0.00534	0.00427	0.00107
8.87800	0.00397	0.00504	-0.00092
8.87900	0.00504	0.00259	-0.00198
8.88000	0.00504	0.00381	-0.00214
8.88100	0.00519	0.00427	0.00061
8.88200	0.00427	0.00336	-0.00061
8.88300	0.00549	0.00381	-0.00183
8.88400	0.00488	0.00427	0.00015
8.88500	0.00458	0.00443	0.00061
8.88600	0.00458	0.00397	-0.00061
8.88700	0.00519	0.00519	-0.00061
8.88800	0.00351	0.00397	-0.00061
8.88900	0.00381	0.00473	-0.00153
8.89000	0.00473	0.00488	0.00031
8.89100	0.00488	0.00351	-0.00031
8.89200	0.00504	0.00473	-0.00168
8.89300	0.00519	0.00412	-0.00153
8.89400	0.00458	0.00580	-0.00168
8.89500	0.00519	0.00488	-0.00092
8.89600	0.00305	0.00458	-0.00153
8.89700	0.00488	0.00397	-0.00168
8.89800	0.00397	0.00397	-0.00107
8.89900	0.00443	0.00412	-0.00046
8.90000	0.00473	0.00427	-0.00046
8.90100	0.00412	0.00519	-0.00214
8.90200	0.00412	0.00565	-0.00076
8.90300	0.00427	0.00412	-0.00046
8.90400	0.00427	0.00473	-0.00259
8.90500	0.00488	0.00351	-0.00183
8.90600	0.00427	0.00488	-0.00214
8.90700	0.00488	0.00473	-0.00137
8.90800	0.00397	0.00397	-0.00244
8.90900	0.00305	0.00351	-0.00153
8.91000	0.00397	0.00488	0.00015
8.91100	0.00412	0.00488	-0.00122
8.91200	0.00336	0.00473	-0.00122
8.91300	0.00427	0.00580	-0.00092
8.91400	0.00504	0.00458	-0.00229
8.91500	0.00427	0.00580	-0.00153
8.91600	0.00473	0.00351	-0.00229
8.91700	0.00381	0.00473	-0.00214
8.91800	0.00443	0.00458	-0.00046
8.91900	0.00381	0.00397	-0.00229
8.92000	0.00427	0.00443	-0.00137
8.92100	0.00488	0.00397	-0.00153
8.92200	0.00443	0.00610	-0.00137
8.92300	0.00412	0.00397	-0.00046
8.92400	0.00366	0.00488	-0.00153
8.92500	0.00412	0.00381	-0.00244
8.92600	0.00458	0.00488	-0.00046
8.92700	0.00275	0.00412	-0.00168
8.92800	0.00473	0.00473	-0.00015
8.92900	0.00473	0.00412	-0.00153
8.93000	0.00458	0.00504	-0.00153
8.93100	0.00549	0.00458	-0.00046
8.93200	0.00427	0.00519	-0.00107
8.93300	0.00443	0.00443	0.00015
8.93400	0.00580	0.00488	-0.00076
8.93500	0.00275	0.00473	-0.00275
8.93600	0.00504	0.00473	-0.00031
8.93700	0.00397	0.00412	-0.00153
8.93800	0.00427	0.00473	-0.00046
8.93900	0.00397	0.00534	-0.00122
8.94000	0.00458	0.00549	-0.00061
8.94100	0.00412	0.00534	-0.00259
8.94200	0.00488	0.00305	-0.00015
8.94300	0.00534	0.00580	-0.00092
8.94400	0.00443	0.00504	0.00031
8.94500	0.00641	0.00443	-0.00046
8.94600	0.00351	0.00443	-0.00168
8.94700	0.00427	0.00412	-0.00061
8.94800	0.00473	0.00427	-0.00122
8.94900	0.00366	0.00534	-0.00153
8.95000	0.00351	0.00412	-0.00092
8.95100	0.00473	0.00351	-0.00244
8.95200	0.00443	0.00412	-0.00137
8.95300	0.00504	0.00427	-0.00061
8.95400	0.00534	0.00366	-0.00046
8.95500	0.00519	0.00351	-0.00046
8.95600	0.00519	0.00473	0.00015
8.95700	0.00320	0.00443	-0.00015
8.95800	0.00427	0.00443	0.00092
8.95900	0.00412	0.00366	-0.00107
8.96000	0.00519	0.00412	0.00031
8.96100	0.00534	0.00565	-0.00031
8.96200	0.00397	0.00427	0.00046
8.96300	0.00412	0.00443	-0.00153
8.96400	0.00504	0.00549	-0.00031
8.96500	0.00458	0.00351	-0.00061
8.96600	0.00427	0.00443	-0.00107
8.96700	0.00381	0.00381	-0.00153
8.96800	0.00473	0.00458	-0.00275
8.96900	0.00473	0.00458	-0.00015
8.97000	0.00381	0.00549	-0.00198
8.97100	0.00473	0.00488	-0.00061
8.97200	0.00412	0.00565	-0.00351
8.97300	0.00412	0.00473	-0.00168
8.97400	0.00366	0.00488	-0.00107
8.97500	0.00565	0.00336	-0.00076
8.97600	0.00427	0.00427	-0.00046
8.97700	0.00351	0.00397	-0.00107
8.97800	0.00443	0.00504	-0.00107
8.97900	0.00443	0.00473	-0.00031
8.98000	0.00427	0.00381	-0.00229
8.98100	0.00534	0.00458	-0.00183
8.98200	0.00443	0.00458	-0.00122
8.98300	0.00534	0.00351	-0.00092
8.98400	0.00443	0.00427	-0.00183
8.98500	0.00504	0.00397	-0.00168
8.98600	0.00473	0.00549	-0.00092
8.98700	0.00534	0.00549	-0.00153
8.98800	0.00458	0.00351	-0.00107
8.98900	0.00488	0.00366	-0.00214
8.99000	0.00458	0.00336	0.00015
8.99100	0.00549	0.00534	-0.00153
8.99200	0.00534	0.00473	-0.00137
8.99300	0.00473	0.00458	-0.00168
8.99400	0.00397	0.00275	-0.00107
8.99500	0.00412	0.00504	-0.00305
8.99600	0.00427	0.00412	-0.00046
8.99700	0.00458	0.00549	-0.00107
8.99800	0.00504	0.00427	0.00046
8.99900	0.00488	0.00351	-0.00031
9.00000	0.00412	0.00473	-0.00076
9.00100	0.00473	0.00504	-0.00183
9.00200	0.00427	0.00443	-0.00137
9.00300	0.00458	0.00504	-0.00244
9.00400	0.00412	0.00504	-0.00076
9.00500	0.00412	0.00427	-0.00183
9.00600	0.00366	0.00473	-0.00122
9.00700	0.00366	0.00488	-0.00092
9.00800	0.00397	0.00397	-0.00061
9.00900	0.00366	0.00565	-0.00244
9.01000	0.00275	0.00412	-0.00153
9.01100	0.00549	0.00488	-0.00153
9.01200	0.00473	0.00488	-0.00015
9.01300	0.00366	0.00504	-0.00229
9.01400	0.00427	0.00519	-0.00183
9.01500	0.00290	0.00549	-0.00031
9.01600	0.00580	0.00458	-0.00198
9.01700	0.00443	0.00458	-0.00031
9.01800	0.00580	0.00397	-0.00153
9.01900	0.00534	0.00397	-0.00015
9.02000	0.00473	0.00519	-0.00046
9.02100	0.00534	0.00504	-0.00061
9.02200	0.00412	0.00519	-0.00122
9.02300	0.00366	0.00504	-0.00153
9.02400	0.00366	0.00488	-0.00122
9.02500	0.00443	0.00458	-0.00214
9.02600	0.00519	0.00458	-0.00031
9.02700	0.00443	0.00458	-0.00153
9.02800	0.00397	0.00595	-0.00015
9.02900	0.00381	0.00565	-0.00214
9.03000	0.00412	0.00504	-0.00153
9.03100	0.00366	0.00488	-0.00153
9.03200	0.00427	0.00458	-0.00183
9.03300	0.00397	0.00488	-0.00290
9.03400	0.00397	0.00504	-0.00061
9.03500	0.00580	0.00381	-0.00183
9.03600	0.00443	0.00366	-0.00153
9.03700	0.00336	0.00412	-0.00137
9.03800	0.00488	0.00351	-0.00153
9.03900	0.00443	0.00427	-0.00046
9.04000	0.00458	0.00580	-0.00092
9.04100	0.00458	0.00397	-0.00092
9.04200	0.00534	0.00427	-0.00092
9.04300	0.00458	0.00458	-0.00107
9.04400	0.00443	0.00427	0.00015
9.04500	0.00504	0.00427	-0.00122
9.04600	0.00443	0.00549	0.00015
9.04700	0.00549	0.00381	-0.00092
9.04800	0.00473	0.00519	-0.00015
9.04900	0.00443	0.00443	-0.00031
9.05000	0.00504	0.00488	0.00076
9.05100	0.00305	0.00534	-0.00061
9.05200	0.00534	0.00412	0.00015
9.05300	0.00595	0.00534	0.00092
9.05400	0.00443	0.00427	-0.00137
9.05500	0.00320	0.00488	-0.00092
9.05600	0.00519	0.00565	0.00061
9.05700	0.00443	0.00351	0.00076
9.05800	0.00397	0.00565	-0.00076
9.05900	0.00473	0.00351	-0.00092
9.06000	0.00473	0.00488	-0.00031
9.06100	0.00458	0.00504	0.00015
9.06200	0.00458	0.00443	-0.00015
9.06300	0.00473	0.00595	-0.00046
9.06400	0.00519	0.00488	-0.00122
9.06500	0.00458	0.00473	0.00031
9.06600	0.00427	0.00443	-0.00015
9.06700	0.00427	0.00488	-0.00061
9.06800	0.00473	0.00397	-0.00153
9.06900	0.00443	0.00580	-0.00137
9.07000	0.00504	0.00488	-0.00107
9.07100	0.00473	0.00549	-0.00061
9.07200	0.00549	0.00534	-0.00061
9.07300	0.00458	0.00320	-0.00168
9.07400	0.00473	0.00458	-0.00168
9.07500	0.00534	0.00381	-0.00107
9.07600	0.00519	0.00488	-0.00137
9.07700	0.00336	0.00443	-0.00198
9.07800	0.00427	0.00351	-0.00183
9.07900	0.00458	0.00381	-0.00092
9.08000	0.00610	0.00504	-0.00046
9.08100	0.00412	0.00412	-0.00061
9.08200	0.00473	0.00397	-0.00198
9.08300	0.00397	0.00504	-0.00198
9.08400	0.00488	0.00381	-0.00153
9.08500	0.00381	0.00412	-0.00031
9.08600	0.00427	0.00427	-0.00107
9.08700	0.00427	0.00443	-0.00107
9.08800	0.00397	0.00565	-0.00046
9.08900	0.00519	0.00504	-0.00214
9.09000	0.00565	0.00504	-0.00168
9.09100	0.00458	0.00473	-0.00092
9.09200	0.00397	0.00458	-0.00229
9.09300	0.00519	0.00381	-0.00259
9.09400	0.00519	0.00443	-0.00168
9.09500	0.00351	0.00443	-0.00137
9.09600	0.00427	0.00458	-0.00275
9.09700	0.00336	0.00473	-0.00092
9.09800	0.00412	0.00458	-0.00031
9.09900	0.00427	0.00488	-0.00214
9.10000	0.00351	0.00549	-0.00076
9.10100	0.00504	0.00443	0.00000
9.10200	0.00443	0.00519	-0.00198
9.10300	0.00381	0.00626	-0.00015
9.10400	0.00488	0.00473	-0.00107
9.10500	0.00427	0.00565	-0.00107
9.10600	0.00412	0.00397	-0.00137
9.10700	0.00427	0.00458	0.00015
9.10800	0.00336	0.00412	-0.00061
9.10900	0.00397	0.00519	-0.00122
9.11000	0.00412	0.00412	-0.00137
9.11100	0.00549	0.00427	-0.00061
9.11200	0.00443	0.00427	-0.00046
9.11300	0.00580	0.00519	-0.00198
9.11400	0.00381	0.00473	-0.00092
9.11500	0.00549	0.00549	0.00000
9.11600	0.00412	0.00519	-0.00198
9.11700	0.00443	0.00351	-0.00183
9.11800	0.00336	0.00458	-0.00107
9.11900	0.00351	0.00412	-0.00198
9.12000	0.00320	0.00595	-0.00092
9.12100	0.00366	0.00427	-0.00198
9.12200	0.00549	0.00381	-0.00153
9.12300	0.00549	0.00519	-0.00214
9.12400	0.00443	0.00458	-0.00122
9.12500	0.00519	0.00397	-0.00168
9.12600	0.00443	0.00641	-0.00076
9.12700	0.00336	0.00397	-0.00153
9.12800	0.00397	0.00473	-0.00107
9.12900	0.00443	0.00473	-0.00031
9.13000	0.00458	0.00534	-0.00061
9.13100	0.00351	0.00504	-0.00015
9.13200	0.00504	0.00366	-0.00137
9.13300	0.00412	0.00427	-0.00092
9.13400	0.00565	0.00473	0.00000
9.13500	0.00412	0.00443	-0.00015
9.13600	0.00397	0.00458	-0.00031
9.13700	0.00458	0.00519	-0.00107
9.13800	0.00397	0.00458	-0.00168
9.13900	0.00549	0.00534	-0.00046
9.14000	0.00381	0.00351	-0.00107
9.14100	0.00443	0.00412	-0.00046
9.14200	0.00458	0.00504	-0.00153
9.14300	0.00473	0.00443	-0.00031
9.14400	0.00488	0.00397	-0.00122
9.14500	0.00458	0.00488	-0.00183
9.14600	0.00610	0.00519	-0.00198
9.14700	0.00488	0.00397	-0.00061
9.14800	0.00351	0.00397	-0.00198
9.14900	0.00443	0.00427	-0.00137
9.15000	0.00504	0.00427	-0.00198
9.15100	0.00488	0.00549	-0.00092
9.15200	0.00443	0.00473	-0.00137
9.15300	0.00549	0.00458	-0.00122
9.15400	0.00412	0.00397	-0.00031
9.15500	0.00458	0.00443	-0.00061
9.15600	0.00443	0.00488	-0.00183
9.15700	0.00336	0.00351	-0.00092
9.15800	0.00443	0.00443	-0.00015
9.15900	0.00458	0.00488	-0.00092
9.16000	0.00473	0.00397	-0.00153
9.16100	0.00366	0.00443	-0.00229
9.16200	0.00443	0.00473	-0.00046
9.16300	0.00565	0.00626	-0.00137
9.16400	0.00351	0.00549	-0.00122
9.16500	0.00427	0.00504	0.00000
9.16600	0.00504	0.00519	-0.00015
9.16700	0.00427	0.00565	-0.00076
9.16800	0.00534	0.00397	-0.00061
9.16900	0.00488	0.00595	-0.00031
9.17000	0.00488	0.00397	-0.00107
9.17100	0.00473	0.00488	-0.00168
9.17200	0.00473	0.00504	-0.00198
9.17300	0.00397	0.00397	0.00046
9.17400	0.00427	0.00473	-0.00183
9.17500	0.00351	0.00519	-0.00092
9.17600	0.00320	0.00443	-0.00229
9.17700	0.00534	0.00488	0.00076
9.17800	0.00412	0.00580	-0.00046
9.17900	0.00488	0.00473	-0.00122
9.18000	0.00397	0.00458	-0.00076
9.18100	0.00351	0.00427	0.00092
9.18200	0.00366	0.00412	-0.00031
9.18300	0.00473	0.00610	-0.00031
9.18400	0.00519	0.00397	-0.00153
9.18500	0.00519	0.00427	-0.00122
9.18600	0.00473	0.00549	-0.00153
9.18700	0.00381	0.00458	-0.00061
9.18800	0.00473	0.00519	-0.00183
9.18900	0.00427	0.00519	-0.00137
9.19000	0.00458	0.00488	-0.00305
9.19100	0.00443	0.00504	-0.00244
9.19200	0.00443	0.00473	-0.00076
9.19300	0.00381	0.00534	-0.00137
9.19400	0.00565	0.00427	-0.00229
9.19500	0.00336	0.00443	-0.00122
9.19600	0.00473	0.00488	-0.00198
9.19700	0.00351	0.00412	-0.00153
9.19800	0.00458	0.00381	-0.00076
9.19900	0.00412	0.00336	-0.00061
9.20000	0.00458	0.00504	-0.00168
9.20100	0.00519	0.00443	-0.00061
9.20200	0.00534	0.00488	-0.00244
9.20300	0.00519	0.00488	-0.00229
9.20400	0.00336	0.00473	-0.00107
9.20500	0.00427	0.00397	-0.00183
9.20600	0.00427	0.00458	-0.00122
9.20700	0.00427	0.00458	-0.00107
9.20800	0.00504	0.00549	-0.00122
9.20900	0.00290	0.00443	-0.00198
9.21000	0.00412	0.00427	-0.00168
9.21100	0.00427	0.00519	-0.00168
9.21200	0.00519	0.00473	-0.00153
9.21300	0.00549	0.00549	-0.00198
9.21400	0.00412	0.00504	-0.00122
9.21500	0.00488	0.00397	-0.00168
9.21600	0.00397	0.00580	-0.00061
9.21700	0.00427	0.00443	-0.00168
9.21800	0.00534	0.00320	-0.00214
9.21900	0.00519	0.00504	-0.00107
9.22000	0.00458	0.00397	0.00031
9.22100	0.00412	0.00549	-0.00137
9.22200	0.00443	0.00458	-0.00122
9.22300	0.00565	0.00381	-0.00259
9.22400	0.00488	0.00488	-0.00259
9.22500	0.00427	0.00458	-0.00137
9.22600	0.00458	0.00336	-0.00214
9.22700	0.00534	0.00458	-0.00076
9.22800	0.00488	0.00397	-0.00168
9.22900	0.00549	0.00351	-0.00107
9.23000	0.00305	0.00458	0.00076
9.23100	0.00519	0.00397	-0.00122
9.23200	0.00519	0.00473	-0.00061
9.23300	0.00412	0.00534	-0.00061
9.23400	0.00443	0.00534	-0.00122
9.23500	0.00504	0.00397	-0.00183
9.23600	0.00549	0.00443	-0.00137
9.23700	0.00488	0.00351	-0.00122
9.23800	0.00504	0.00473	-0.00153
9.23900	0.00443	0.00427	-0.00076
9.24000	0.00488	0.00488	-0.00107
9.24100	0.00427	0.00488	-0.00107
9.24200	0.00534	0.00336	-0.00015
9.24300	0.00427	0.00580	-0.00137
9.24400	0.00488	0.00336	-0.00153
9.24500	0.00534	0.00381	-0.00153
9.24600	0.00473	0.00595	-0.00122
9.24700	0.00443	0.00412	-0.00092
9.24800	0.00626	0.00412	-0.00244
9.24900	0.00336	0.00458	-0.00092
9.25000	0.00473	0.00504	-0.00076
9.25100	0.00305	0.00381	-0.00015
9.25200	0.00366	0.00366	-0.00229
9.25300	0.00351	0.00458	-0.00229
9.25400	0.00519	0.00519	-0.00107
9.25500	0.00504	0.00427	-0.00076
9.25600	0.00504	0.00366	-0.00107
9.25700	0.00534	0.00397	-0.00229
9.25800	0.00519	0.00488	-0.00031
9.25900	0.00412	0.00381	-0.00214
9.26000	0.00458	0.00412	-0.00214
9.26100	0.00412	0.00473	-0.00183
9.26200	0.00305	0.00458	-0.00122
9.26300	0.00427	0.00351	-0.00046
9.26400	0.00519	0.00427	-0.00153
9.26500	0.00397	0.00443	-0.00183
9.26600	0.00458	0.00366	0.00015
9.26700	0.00427	0.00504	-0.00046
9.26800	0.00397	0.00427	-0.00153
9.26900	0.00397	0.00549	-0.00229
9.27000	0.00519	0.00427	-0.00061
9.27100	0.00381	0.00473	-0.00137
9.27200	0.00458	0.00443	-0.00122
9.27300	0.00381	0.00565	-0.00198
9.27400	0.00458	0.00351	-0.00153
9.27500	0.00519	0.00320	-0.00168
9.27600	0.00534	0.00381	-0.00259
9.27700	0.00580	0.00443	0.00031
9.27800	0.00519	0.00366	-0.00198
9.27900	0.00336	0.00443	-0.00092
9.28000	0.00626	0.00305	-0.00153
9.28100	0.00473	0.00412	-0.00168
9.28200	0.00427	0.00473	-0.00153
9.28300	0.00427	0.00458	-0.00214
9.28400	0.00427	0.00473	-0.00137
9.28500	0.00488	0.00473	-0.00076
9.28600	0.00519	0.00504	0.00015
9.28700	0.00397	0.00534	-0.00107
9.28800	0.00641	0.00443	-0.00168
9.28900	0.00397	0.00549	-0.00061
9.29000	0.00641	0.00351	-0.00031
9.29100	0.00473	0.00458	-0.00259
9.29200	0.00443	0.00412	-0.00122
9.29300	0.00488	0.00458	-0.00076
9.29400	0.00565	0.00366	-0.00229
9.29500	0.00504	0.00488	-0.00183
9.29600	0.00458	0.00381	-0.00107
9.29700	0.00473	0.00336	-0.00153
9.29800	0.00549	0.00412	-0.00320
9.29900	0.00458	0.00504	-0.00259
9.30000	0.00534	0.00351	-0.00153
9.30100	0.00549	0.00381	-0.00092
9.30200	0.00473	0.00504	-0.00168
9.30300	0.00504	0.00427	-0.00137
9.30400	0.00504	0.00320	-0.00107
9.30500	0.00458	0.00305	-0.00107
9.30600	0.00534	0.00427	-0.00153
9.30700	0.00443	0.00412	0.00015
9.30800	0.00366	0.00320	-0.00107
9.30900	0.00366	0.00381	-0.00137
9.31000	0.00458	0.00519	-0.00168
9.31100	0.00381	0.00427	-0.00122
9.31200	0.00504	0.00443	-0.00259
9.31300	0.00519	0.00397	-0.00092
9.31400	0.00351	0.00549	-0.00046
9.31500	0.00473	0.00412	-0.00107
9.31600	0.00336	0.00397	-0.00198
9.31700	0.00366	0.00488	-0.00137
9.31800	0.00443	0.00320	-0.00168
9.31900	0.00443	0.00427	0.00061
9.32000	0.00366	0.00458	-0.00153
9.32100	0.00534	0.00412	-0.00046
9.32200	0.00519	0.00397	-0.00092
9.32300	0.00504	0.00381	-0.00137
9.32400	0.00381	0.00412	-0.00046
9.32500	0.00519	0.00519	-0.00031
9.32600	0.00504	0.00443	-0.00076
9.32700	0.00427	0.00397	-0.00153
9.32800	0.00427	0.00488	-0.00076
9.32900	0.00534	0.00290	-0.00153
9.33000	0.00443	0.00412	-0.00107
9.33100	0.00381	0.00473	0.00031
9.33200	0.00397	0.00473	-0.00198
9.33300	0.00610	0.00565	-0.00107
9.33400	0.00458	0.00504	-0.00107
9.33500	0.00336	0.00458	0.00000
9.33600	0.00488	0.00473	-0.00244
9.33700	0.00549	0.00427	-0.00183
9.33800	0.00443	0.00381	0.00015
9.33900	0.00504	0.00412	-0.00183
9.34000	0.00427	0.00443	-0.00244
9.34100	0.00412	0.00366	-0.00198
9.34200	0.00427	0.00488	-0.00046
9.34300	0.00504	0.00519	-0.00107
9.34400	0.00397	0.00443	-0.00031
9.34500	0.00366	0.00397	-0.00015
