"s"	"Fx"	"Fy"	"Fz"
3.45800	0.00580	0.00977	0.00671
3.45900	0.00549	0.01068	0.00610
3.46000	0.00519	0.01022	0.00580
3.46100	0.00504	0.00900	0.00534
3.46200	0.00595	0.00961	0.00473
3.46300	0.00549	0.01038	0.00610
3.46400	0.00626	0.01022	0.00656
3.46500	0.00671	0.01053	0.00519
3.46600	0.00519	0.01053	0.00519
3.46700	0.00565	0.01007	0.00610
3.46800	0.00717	0.01053	0.00626
3.46900	0.00656	0.01022	0.00595
3.47000	0.00534	0.01007	0.00504
3.47100	0.00580	0.00961	0.00504
3.47200	0.00656	0.01038	0.00504
3.47300	0.00519	0.00992	0.00565
3.47400	0.00610	0.00900	0.00549
3.47500	0.00504	0.00916	0.00580
3.47600	0.00580	0.01038	0.00641
3.47700	0.00519	0.00916	0.00580
3.47800	0.00565	0.01022	0.00519
3.47900	0.00443	0.01038	0.00641
3.48000	0.00595	0.01068	0.00565
3.48100	0.00610	0.00900	0.00443
3.48200	0.00549	0.01007	0.00702
3.48300	0.00565	0.00885	0.00595
3.48400	0.00549	0.01053	0.00580
3.48500	0.00549	0.00992	0.00641
3.48600	0.00641	0.01068	0.00458
3.48700	0.00656	0.00977	0.00488
3.48800	0.00580	0.00839	0.00763
3.48900	0.00626	0.00992	0.00610
3.49000	0.00595	0.01022	0.00549
3.49100	0.00534	0.00931	0.00412
3.49200	0.00610	0.00977	0.00641
3.49300	0.00580	0.00961	0.00519
3.49400	0.00641	0.01007	0.00656
3.49500	0.00626	0.01022	0.00671
3.49600	0.00610	0.01099	0.00595
3.49700	0.00580	0.01068	0.00656
3.49800	0.00580	0.00992	0.00580
3.49900	0.00473	0.01007	0.00656
3.50000	0.00519	0.01007	0.00641
3.50100	0.00671	0.00992	0.00580
3.50200	0.00488	0.00961	0.00610
3.50300	0.00595	0.00992	0.00427
3.50400	0.00641	0.00885	0.00549
3.50500	0.00641	0.00992	0.00656
3.50600	0.00641	0.01022	0.00565
3.50700	0.00565	0.01114	0.00580
3.50800	0.00595	0.01099	0.00519
3.50900	0.00626	0.00992	0.00595
3.51000	0.00534	0.01099	0.00519
3.51100	0.00641	0.01053	0.00488
3.51200	0.00580	0.01022	0.00580
3.51300	0.00534	0.01114	0.00702
3.51400	0.00580	0.00931	0.00565
3.51500	0.00610	0.00916	0.00595
3.51600	0.00580	0.00946	0.00595
3.51700	0.00534	0.00916	0.00656
3.51800	0.00427	0.00961	0.00687
3.51900	0.00519	0.01068	0.00519
3.52000	0.00717	0.00992	0.00717
3.52100	0.00626	0.00900	0.00381
3.52200	0.00549	0.01068	0.00610
3.52300	0.00427	0.01053	0.00473
3.52400	0.00610	0.00992	0.00687
3.52500	0.00595	0.00961	0.00534
3.52600	0.00610	0.00992	0.00595
3.52700	0.00626	0.01129	0.00610
3.52800	0.00565	0.00992	0.00549
3.52900	0.00641	0.01007	0.00504
3.53000	0.00549	0.01007	0.00565
3.53100	0.00610	0.01007	0.00626
3.53200	0.00748	0.00992	0.00626
3.53300	0.00458	0.00992	0.00549
3.53400	0.00473	0.01038	0.00580
3.53500	0.00488	0.01022	0.00427
3.53600	0.00626	0.00992	0.00641
3.53700	0.00458	0.00916	0.00443
3.53800	0.00473	0.00977	0.00641
3.53900	0.00519	0.01053	0.00580
3.54000	0.00610	0.00931	0.00595
3.54100	0.00534	0.00931	0.00473
3.54200	0.00534	0.01038	0.00641
3.54300	0.00641	0.00992	0.00427
3.54400	0.00580	0.01068	0.00610
3.54500	0.00519	0.01114	0.00687
3.54600	0.00702	0.00961	0.00488
3.54700	0.00641	0.00946	0.00488
3.54800	0.00549	0.00977	0.00580
3.54900	0.00671	0.01038	0.00504
3.55000	0.00748	0.00931	0.00580
3.55100	0.00473	0.01022	0.00641
3.55200	0.00519	0.00961	0.00656
3.55300	0.00565	0.01007	0.00610
3.55400	0.00473	0.00992	0.00412
3.55500	0.00549	0.00961	0.00687
3.55600	0.00534	0.00900	0.00626
3.55700	0.00504	0.00931	0.00626
3.55800	0.00549	0.00992	0.00473
3.55900	0.00565	0.01038	0.00412
3.56000	0.00534	0.01053	0.00656
3.56100	0.00641	0.01038	0.00549
3.56200	0.00519	0.01083	0.00519
3.56300	0.00473	0.00961	0.00427
3.56400	0.00595	0.00870	0.00580
3.56500	0.00504	0.00946	0.00504
3.56600	0.00534	0.00946	0.00595
3.56700	0.00412	0.01083	0.00717
3.56800	0.00610	0.00992	0.00595
3.56900	0.00626	0.00885	0.00488
3.57000	0.00565	0.00824	0.00549
3.57100	0.00626	0.01038	0.00656
3.57200	0.00549	0.00977	0.00656
3.57300	0.00534	0.01190	0.00595
3.57400	0.00473	0.01083	0.00504
3.57500	0.00565	0.01038	0.00565
3.57600	0.00504	0.01007	0.00732
3.57700	0.00488	0.00809	0.00565
3.57800	0.00427	0.01007	0.00549
3.57900	0.00427	0.00977	0.00626
3.58000	0.00412	0.00946	0.00504
3.58100	0.00412	0.01038	0.00534
3.58200	0.00549	0.01053	0.00671
3.58300	0.00610	0.01083	0.00671
3.58400	0.00580	0.01022	0.00641
3.58500	0.00610	0.01022	0.00626
3.58600	0.00504	0.01053	0.00626
3.58700	0.00549	0.00961	0.00580
3.58800	0.00656	0.01038	0.00519
3.58900	0.00565	0.00946	0.00473
3.59000	0.00519	0.01053	0.00610
3.59100	0.00610	0.00977	0.00488
3.59200	0.00519	0.01007	0.00443
3.59300	0.00443	0.00946	0.00595
3.59400	0.00610	0.00885	0.00519
3.59500	0.00473	0.00900	0.00488
3.59600	0.00519	0.01129	0.00671
3.59700	0.00519	0.00900	0.00565
3.59800	0.00565	0.00977	0.00641
3.59900	0.00687	0.01068	0.00549
3.60000	0.00549	0.00977	0.00656
3.60100	0.00549	0.00992	0.00626
3.60200	0.00687	0.00992	0.00610
3.60300	0.00443	0.00916	0.00504
3.60400	0.00488	0.00931	0.00534
3.60500	0.00610	0.01022	0.00671
3.60600	0.00610	0.00900	0.00473
3.60700	0.00565	0.01083	0.00595
3.60800	0.00641	0.01114	0.00687
3.60900	0.00565	0.01114	0.00549
3.61000	0.00595	0.00885	0.00565
3.61100	0.00565	0.01114	0.00626
3.61200	0.00504	0.01038	0.00580
3.61300	0.00427	0.01038	0.00580
3.61400	0.00519	0.01007	0.00656
3.61500	0.00504	0.01007	0.00534
3.61600	0.00610	0.01038	0.00732
3.61700	0.00565	0.00977	0.00504
3.61800	0.00610	0.00992	0.00565
3.61900	0.00549	0.00931	0.00580
3.62000	0.00565	0.00946	0.00488
3.62100	0.00595	0.00916	0.00610
3.62200	0.00580	0.00992	0.00595
3.62300	0.00549	0.01068	0.00549
3.62400	0.00549	0.01053	0.00641
3.62500	0.00473	0.01038	0.00641
3.62600	0.00534	0.00977	0.00549
3.62700	0.00549	0.01038	0.00549
3.62800	0.00641	0.00992	0.00565
3.62900	0.00641	0.00870	0.00748
3.63000	0.00580	0.01022	0.00519
3.63100	0.00656	0.00946	0.00595
3.63200	0.00595	0.00931	0.00595
3.63300	0.00534	0.00961	0.00534
3.63400	0.00549	0.00992	0.00656
3.63500	0.00626	0.00931	0.00519
3.63600	0.00381	0.00961	0.00687
3.63700	0.00534	0.01007	0.00656
3.63800	0.00549	0.00977	0.00549
3.63900	0.00565	0.00854	0.00626
3.64000	0.00595	0.00961	0.00595
3.64100	0.00610	0.01129	0.00610
3.64200	0.00626	0.00977	0.00641
3.64300	0.00656	0.01022	0.00519
3.64400	0.00641	0.00946	0.00687
3.64500	0.00565	0.00900	0.00641
3.64600	0.00534	0.01022	0.00565
3.64700	0.00443	0.01007	0.00595
3.64800	0.00580	0.01068	0.00656
3.64900	0.00565	0.01038	0.00687
3.65000	0.00534	0.01038	0.00641
3.65100	0.00458	0.00931	0.00488
3.65200	0.00610	0.01053	0.00595
3.65300	0.00626	0.01068	0.00656
3.65400	0.00580	0.00961	0.00458
3.65500	0.00656	0.00900	0.00626
3.65600	0.00427	0.00977	0.00717
3.65700	0.00549	0.01038	0.00626
3.65800	0.00580	0.00992	0.00488
3.65900	0.00717	0.00946	0.00641
3.66000	0.00519	0.00977	0.00534
3.66100	0.00458	0.00946	0.00488
3.66200	0.00473	0.01068	0.00671
3.66300	0.00549	0.00916	0.00641
3.66400	0.00504	0.00793	0.00549
3.66500	0.00565	0.00961	0.00626
3.66600	0.00626	0.01038	0.00458
3.66700	0.00702	0.01083	0.00519
3.66800	0.00732	0.01053	0.00534
3.66900	0.00687	0.00916	0.00473
3.67000	0.00595	0.01175	0.00671
3.67100	0.00534	0.01022	0.00488
3.67200	0.00641	0.00961	0.00610
3.67300	0.00687	0.01053	0.00641
3.67400	0.00549	0.01022	0.00580
3.67500	0.00641	0.00992	0.00519
3.67600	0.00488	0.01053	0.00549
3.67700	0.00488	0.00946	0.00473
3.67800	0.00687	0.00916	0.00626
3.67900	0.00595	0.01053	0.00504
3.68000	0.00595	0.01007	0.00641
3.68100	0.00534	0.01038	0.00778
3.68200	0.00488	0.00946	0.00656
3.68300	0.00595	0.00916	0.00412
3.68400	0.00519	0.01022	0.00565
3.68500	0.00656	0.00946	0.00595
3.68600	0.00504	0.00916	0.00504
3.68700	0.00641	0.00961	0.00504
3.68800	0.00748	0.01022	0.00687
3.68900	0.00580	0.01022	0.00595
3.69000	0.00610	0.00961	0.00671
3.69100	-0.00854	-0.00793	-0.03525
3.69200	-5.00000	-5.00000	-0.70862
3.69300	-5.00000	-5.00000	-0.68573
3.69400	-5.00000	-5.00000	-0.68771
3.69500	-5.00000	-5.00000	-0.68634
3.69600	-5.00000	-5.00000	-0.68604
3.69700	-5.00000	-5.00000	-0.68787
3.69800	-5.00000	-5.00000	-0.68710
3.69900	-5.00000	-5.00000	-0.68665
3.70000	-5.00000	-5.00000	-0.68695
3.70100	-5.00000	-5.00000	-0.68680
3.70200	-5.00000	-5.00000	-0.68771
3.70300	-5.00000	-5.00000	-0.68634
3.70400	-5.00000	-5.00000	-0.68588
3.70500	-5.00000	-5.00000	-0.68695
3.70600	-5.00000	-5.00000	-0.68634
3.70700	-5.00000	-5.00000	-0.68802
3.70800	-5.00000	-5.00000	-0.68787
3.70900	-5.00000	-5.00000	-0.68695
3.71000	-5.00000	-5.00000	-0.68619
3.71100	-5.00000	-5.00000	-0.68649
3.71200	-5.00000	-5.00000	-0.68710
3.71300	-5.00000	-5.00000	-0.68741
3.71400	-5.00000	-5.00000	-0.68695
3.71500	-5.00000	-5.00000	-0.68542
3.71600	-5.00000	-5.00000	-0.68787
3.71700	-5.00000	-5.00000	-0.68726
3.71800	-5.00000	-5.00000	-0.68695
3.71900	-5.00000	-5.00000	-0.68695
3.72000	-5.00000	-5.00000	-0.68771
3.72100	-5.00000	-5.00000	-0.68604
3.72200	-5.00000	-5.00000	-0.68634
3.72300	-5.00000	-5.00000	-0.68604
3.72400	-5.00000	-5.00000	-0.68665
3.72500	-5.00000	-5.00000	-0.68710
3.72600	-5.00000	-5.00000	-0.68756
3.72700	-5.00000	-5.00000	-0.68588
3.72800	-5.00000	-5.00000	-0.68787
3.72900	-5.00000	-5.00000	-0.68695
3.73000	-5.00000	-5.00000	-0.68787
3.73100	-5.00000	-5.00000	-0.68604
3.73200	-5.00000	-5.00000	-0.68604
3.73300	-5.00000	-5.00000	-0.68634
3.73400	-5.00000	-5.00000	-0.68665
3.73500	-5.00000	-5.00000	-0.68665
3.73600	-5.00000	-5.00000	-0.68573
3.73700	-5.00000	-5.00000	-0.68817
3.73800	-5.00000	-5.00000	-0.68634
3.73900	-5.00000	-5.00000	-0.68634
3.74000	-5.00000	-5.00000	-0.68665
3.74100	-5.00000	-5.00000	-0.68695
3.74200	-5.00000	-5.00000	-0.68726
3.74300	-5.00000	-5.00000	-0.68695
3.74400	-5.00000	-5.00000	-0.68726
3.74500	-5.00000	-5.00000	-0.68817
3.74600	-5.00000	-5.00000	-0.68726
3.74700	-5.00000	-5.00000	-0.68680
3.74800	-5.00000	-5.00000	-0.68756
3.74900	-5.00000	-5.00000	-0.68771
3.75000	-5.00000	-5.00000	-0.68680
3.75100	-5.00000	-5.00000	-0.68787
3.75200	-5.00000	-5.00000	-0.68634
3.75300	-5.00000	-5.00000	-0.68604
3.75400	-5.00000	-5.00000	-0.68573
3.75500	-5.00000	-5.00000	-0.68695
3.75600	-5.00000	-5.00000	-0.68802
3.75700	-5.00000	-5.00000	-0.68665
3.75800	-5.00000	-5.00000	-0.68726
3.75900	-5.00000	-5.00000	-0.68558
3.76000	-5.00000	-5.00000	-0.68756
3.76100	-5.00000	-5.00000	-0.68710
3.76200	-5.00000	-5.00000	-0.68741
3.76300	-5.00000	-5.00000	-0.68634
3.76400	-5.00000	-5.00000	-0.68756
3.76500	-5.00000	-5.00000	-0.68695
3.76600	-5.00000	-5.00000	-0.68848
3.76700	-5.00000	-5.00000	-0.68604
3.76800	-5.00000	-5.00000	-0.68756
3.76900	-5.00000	-5.00000	-0.68680
3.77000	-5.00000	-5.00000	-0.68741
3.77100	-5.00000	-5.00000	-0.68817
3.77200	-5.00000	-5.00000	-0.68634
3.77300	-5.00000	-5.00000	-0.68756
3.77400	-5.00000	-5.00000	-0.68649
3.77500	-5.00000	-5.00000	-0.68604
3.77600	-5.00000	-5.00000	-0.68756
3.77700	-5.00000	-5.00000	-0.68741
3.77800	-5.00000	-5.00000	-0.68726
3.77900	-5.00000	-5.00000	-0.68665
3.78000	4.52530	4.99985	4.99985
3.78100	4.71771	4.99985	4.99985
3.78200	4.73526	4.99985	4.99985
3.78300	4.73618	4.99985	4.99985
3.78400	4.73618	4.99985	4.99985
3.78500	4.73663	4.99985	4.99985
3.78600	4.73633	4.99985	4.99985
3.78700	4.73618	4.99985	4.99985
3.78800	4.73618	4.99985	4.99985
3.78900	4.73709	4.99985	4.99985
3.79000	4.73602	4.99985	4.99985
3.79100	4.73663	4.99985	4.99985
3.79200	4.73740	4.99985	4.99985
3.79300	4.73755	4.99985	4.99985
3.79400	4.73633	4.99985	4.99985
3.79500	4.73694	4.99985	4.99985
3.79600	4.73724	4.99985	4.99985
3.79700	4.73663	4.99985	4.99985
3.79800	4.73709	4.99985	4.99985
3.79900	4.73740	4.99985	4.99985
3.80000	4.73663	4.99985	4.99985
3.80100	4.73694	4.99985	4.99985
3.80200	4.73663	4.99985	4.99985
3.80300	4.73740	4.99985	4.99985
3.80400	4.73709	4.99985	4.99985
3.80500	4.73679	4.99985	4.99985
3.80600	4.73694	4.99985	4.99985
3.80700	4.73694	4.99985	4.99985
3.80800	4.73618	4.99985	4.99985
3.80900	4.73770	4.99985	4.99985
3.81000	4.73770	4.99985	4.99985
3.81100	4.73694	4.99985	4.99985
3.81200	4.73648	4.99985	4.99985
3.81300	4.73679	4.99985	4.99985
3.81400	4.73694	4.99985	4.99985
3.81500	4.73740	4.99985	4.99985
3.81600	4.73755	4.99985	4.99985
3.81700	4.73724	4.99985	4.99985
3.81800	4.73679	4.99985	4.99985
3.81900	4.73587	4.99985	4.99985
3.82000	4.73633	4.99985	4.99985
3.82100	4.73709	4.99985	4.99985
3.82200	4.73724	4.99985	4.99985
3.82300	4.73648	4.99985	4.99985
3.82400	4.73785	4.99985	4.99985
3.82500	4.73785	4.99985	4.99985
3.82600	4.73816	4.99985	4.99985
3.82700	4.73663	4.99985	4.99985
3.82800	4.73724	4.99985	4.99985
3.82900	4.73770	4.99985	4.99985
3.83000	4.73755	4.99985	4.99985
3.83100	4.73816	4.99985	4.99985
3.83200	4.73724	4.99985	4.99985
3.83300	4.73801	4.99985	4.99985
3.83400	4.73679	4.99985	4.99985
3.83500	4.73679	4.99985	4.99985
3.83600	4.73724	4.99985	4.99985
3.83700	4.73648	4.99985	4.99985
3.83800	4.73633	4.99985	4.99985
3.83900	4.73679	4.99985	4.99985
3.84000	4.73770	4.99985	4.99985
3.84100	4.73846	4.99985	4.99985
3.84200	4.73724	4.99985	4.99985
3.84300	4.73785	4.99985	4.99985
3.84400	4.73602	4.99985	4.99985
3.84500	4.73724	4.99985	4.99985
3.84600	4.73724	4.99985	4.99985
3.84700	4.73679	4.99985	4.99985
3.84800	4.73740	4.99985	4.99985
3.84900	4.73709	4.99985	4.99985
3.85000	4.73679	4.99985	4.99985
3.85100	4.73740	4.99985	4.99985
3.85200	4.73801	4.99985	4.99985
3.85300	4.73816	4.99985	4.99985
3.85400	4.73816	4.99985	4.99985
3.85500	4.73785	4.99985	4.99985
3.85600	4.73724	4.99985	4.99985
3.85700	4.73679	4.99985	4.99985
3.85800	4.73541	4.99985	4.99985
3.85900	4.73724	4.99985	4.99985
3.86000	4.73648	4.99985	4.99985
3.86100	4.73587	4.99985	4.99985
3.86200	4.73633	4.99985	4.99985
3.86300	4.73923	4.99985	4.99985
3.86400	4.73770	4.99985	4.99985
3.86500	4.73633	4.99985	4.99985
3.86600	4.73923	4.99985	4.99985
3.86700	2.00897	4.99985	4.99985
3.86800	-3.79700	1.72928	4.99985
3.86900	-3.77579	1.80115	4.99985
3.87000	-3.77441	1.79855	4.99985
3.87100	-3.77441	1.79993	4.99985
3.87200	-3.77441	1.79901	4.99985
3.87300	-3.77548	1.79932	4.99985
3.87400	-3.77472	1.79993	4.99985
3.87500	-3.77548	1.79947	4.99985
3.87600	-3.77533	1.79916	4.99985
3.87700	-3.77518	1.79947	4.99985
3.87800	-3.77548	1.79871	4.99985
3.87900	-3.77441	1.79871	4.99985
3.88000	-3.77487	1.80008	4.99985
3.88100	-3.77548	1.79810	4.99985
3.88200	-3.77441	1.79993	4.99985
3.88300	-3.77441	1.79901	4.99985
3.88400	-3.77518	1.79916	4.99985
3.88500	-3.77533	1.79916	4.99985
3.88600	-3.77609	1.79779	4.99985
3.88700	-3.77457	1.79932	4.99985
3.88800	-3.77518	1.79993	4.99985
3.88900	-3.77518	1.79932	4.99985
3.89000	-3.77502	1.79932	4.99985
3.89100	-3.77502	1.79810	4.99985
3.89200	-3.77518	1.79947	4.99985
3.89300	-3.77441	1.80023	4.99985
3.89400	-3.77457	1.79871	4.99985
3.89500	-3.77487	1.79886	4.99985
3.89600	-3.77518	1.79932	4.99985
3.89700	-3.77625	1.79962	4.99985
3.89800	-3.77502	1.79993	4.99985
3.89900	-3.77502	1.79764	4.99985
3.90000	-3.77457	1.79871	4.99985
3.90100	-3.77533	1.79871	4.99985
3.90200	-3.77487	1.79932	4.99985
3.90300	-3.77548	1.79886	4.99985
3.90400	-3.77502	1.79871	4.99985
3.90500	-3.77533	1.79962	4.99985
3.90600	-3.77518	1.79749	4.99985
3.90700	-3.77472	1.79947	4.99985
3.90800	-3.77594	1.79825	4.99985
3.90900	-3.77548	1.79901	4.99985
3.91000	-3.77457	1.79810	4.99985
3.91100	-3.77396	1.79932	4.99985
3.91200	-3.77441	1.79901	4.99985
3.91300	-3.77518	1.79916	4.99985
3.91400	-3.77563	1.79871	4.99985
3.91500	-3.77441	1.79810	4.99985
3.91600	-3.77472	1.79962	4.99985
3.91700	-3.77441	1.79886	4.99985
3.91800	-3.77457	1.79779	4.99985
3.91900	-3.77426	1.79962	4.99985
3.92000	-3.77533	1.79993	4.99985
3.92100	-3.77594	1.79916	4.99985
3.92200	-3.77472	1.79871	4.99985
3.92300	-3.77426	1.79855	4.99985
3.92400	-3.77533	1.79794	4.99985
3.92500	-3.77502	1.79749	4.99985
3.92600	-3.77502	1.79977	4.99985
3.92700	-3.77472	1.79871	4.99985
3.92800	-3.77533	1.79779	4.99985
3.92900	-3.77380	1.79962	4.99985
3.93000	-3.77472	1.79886	4.99985
3.93100	-3.77594	1.79871	4.99985
3.93200	-3.77487	1.80008	4.99985
3.93300	-3.77472	1.79840	4.99985
3.93400	-3.77457	1.79840	4.99985
3.93500	-3.77487	1.79825	4.99985
3.93600	-3.77396	1.79886	4.99985
3.93700	-3.77533	1.79947	4.99985
3.93800	-3.77518	1.79932	4.99985
3.93900	-3.77548	1.79886	4.99985
3.94000	-3.77457	1.79718	4.99985
3.94100	-3.77457	1.79825	4.99985
3.94200	-3.77502	1.79932	4.99985
3.94300	-3.77533	1.79871	4.99985
3.94400	-3.77411	1.79901	4.99985
3.94500	-3.77380	1.79932	4.99985
3.94600	-3.77441	1.79901	4.99985
3.94700	-3.77533	1.79886	4.99985
3.94800	-3.77548	1.79901	4.99985
3.94900	-3.77487	1.79932	4.99985
3.95000	-3.77518	1.79947	4.99985
3.95100	-3.77563	1.79962	4.99985
3.95200	-3.77487	1.79901	4.99985
3.95300	-3.77502	1.79871	4.99985
3.95400	-3.77472	1.79993	4.99985
3.95500	0.66467	-2.64923	4.99985
3.95600	0.47089	-2.45682	4.99985
3.95700	0.47333	-2.45972	4.99985
3.95800	0.47424	-2.45972	4.99985
3.95900	0.47302	-2.46094	4.99985
3.96000	0.47424	-2.45987	4.99985
3.96100	0.47363	-2.45987	4.99985
3.96200	0.47333	-2.46017	4.99985
3.96300	0.47470	-2.45972	4.99985
3.96400	0.47470	-2.46094	4.99985
3.96500	0.47363	-2.45956	4.99985
3.96600	0.47363	-2.45972	4.99985
3.96700	0.47333	-2.45956	4.99985
3.96800	0.47318	-2.45956	4.99985
3.96900	0.47333	-2.45926	4.99985
3.97000	0.47363	-2.46002	4.99985
3.97100	0.47440	-2.46002	4.99985
3.97200	0.47424	-2.46033	4.99985
3.97300	0.47318	-2.45865	4.99985
3.97400	0.47363	-2.46140	4.99985
3.97500	0.47455	-2.46033	4.99985
3.97600	0.47409	-2.46002	4.99985
3.97700	0.47394	-2.45972	4.99985
3.97800	0.47485	-2.46033	4.99985
3.97900	0.47470	-2.46017	4.99985
3.98000	0.47348	-2.45926	4.99985
3.98100	0.47333	-2.46033	4.99985
3.98200	0.47424	-2.45987	4.99985
3.98300	0.47424	-2.46017	4.99985
3.98400	0.47363	-2.45941	4.99985
3.98500	0.47424	-2.46124	4.99985
3.98600	0.47470	-2.45895	4.99985
3.98700	0.47531	-2.45865	4.99985
3.98800	0.47455	-2.46033	4.99985
3.98900	0.47440	-2.46048	4.99985
3.99000	0.47455	-2.45895	4.99985
3.99100	0.47379	-2.46063	4.99985
3.99200	0.47363	-2.45987	4.99985
3.99300	0.47531	-2.46124	4.99985
3.99400	0.47424	-2.46017	4.99985
3.99500	0.47470	-2.46017	4.99985
3.99600	0.47424	-2.46017	4.99985
3.99700	0.47302	-2.45972	4.99985
3.99800	0.47501	-2.46063	4.99985
3.99900	0.47394	-2.46002	4.99985
4.00000	0.47455	-2.45911	4.99985
4.00100	0.47318	-2.45865	4.99985
4.00200	0.47424	-2.46140	4.99985
4.00300	0.47592	-2.46017	4.99985
4.00400	0.47409	-2.45911	4.99985
4.00500	0.47363	-2.46124	4.99985
4.00600	0.47363	-2.45987	4.99985
4.00700	0.47455	-2.45987	4.99985
4.00800	0.47348	-2.45895	4.99985
4.00900	0.47363	-2.46002	4.99985
4.01000	0.47318	-2.45911	4.99985
4.01100	0.47363	-2.46033	4.99985
4.01200	0.47394	-2.46002	4.99985
4.01300	0.47379	-2.45941	4.99985
4.01400	0.47394	-2.46063	4.99985
4.01500	0.47455	-2.46002	4.99985
4.01600	0.47226	-2.46048	4.99985
4.01700	0.47501	-2.46063	4.99985
4.01800	0.47379	-2.45972	4.99985
4.01900	0.47379	-2.45972	4.99985
4.02000	0.47318	-2.46017	4.99985
4.02100	0.47409	-2.46170	4.99985
4.02200	0.47302	-2.45972	4.99985
4.02300	0.47485	-2.45987	4.99985
4.02400	0.47363	-2.46048	4.99985
4.02500	0.47424	-2.45895	4.99985
4.02600	0.47424	-2.45834	4.99985
4.02700	0.47256	-2.46002	4.99985
4.02800	0.47379	-2.45987	4.99985
4.02900	0.47424	-2.45972	4.99985
4.03000	0.47363	-2.46048	4.99985
4.03100	0.47394	-2.45895	4.99985
4.03200	0.47363	-2.46063	4.99985
4.03300	0.47363	-2.45956	4.99985
4.03400	0.47363	-2.45941	4.99985
4.03500	0.47333	-2.46033	4.99985
4.03600	0.47424	-2.46033	4.99985
4.03700	0.47516	-2.45926	4.99985
4.03800	0.47409	-2.45941	4.99985
4.03900	0.47455	-2.46078	4.99985
4.04000	0.47287	-2.46094	4.99985
4.04100	0.47348	-2.46063	4.99985
4.04200	-0.67184	-1.29745	4.99985
4.04300	-1.65924	-0.33966	3.46130
4.04400	-1.65771	-0.33752	3.47504
4.04500	-1.65802	-0.33768	3.47534
4.04600	-1.65741	-0.33691	3.47488
4.04700	-1.65726	-0.33752	3.47473
4.04800	-1.65817	-0.33783	3.47626
4.04900	-1.65848	-0.33661	3.47427
4.05000	-1.65878	-0.33783	3.47504
4.05100	-1.65909	-0.33798	3.47534
4.05200	-1.65939	-0.33783	3.47412
4.05300	-1.65985	-0.33722	3.47427
4.05400	-1.65894	-0.33783	3.47595
4.05500	-1.65909	-0.33829	3.47427
4.05600	-1.65771	-0.33768	3.47534
4.05700	-1.65924	-0.33661	3.47427
4.05800	-1.65833	-0.33661	3.47412
4.05900	-1.65817	-0.33936	3.47580
4.06000	-1.65833	-0.33829	3.47412
4.06100	-1.65787	-0.33646	3.47458
4.06200	-1.66000	-0.33722	3.47504
4.06300	-1.65909	-0.33752	3.47412
4.06400	-1.65863	-0.33798	3.47595
4.06500	-1.65909	-0.33798	3.47534
4.06600	-1.65833	-0.33859	3.47687
4.06700	-1.65863	-0.33829	3.47595
4.06800	-1.65833	-0.33722	3.47458
4.06900	-1.65863	-0.33783	3.47519
4.07000	-1.65802	-0.33737	3.47504
4.07100	-1.65863	-0.33783	3.47534
4.07200	-1.65909	-0.33813	3.47504
4.07300	-1.65771	-0.33661	3.47565
4.07400	-1.65802	-0.33661	3.47504
4.07500	-1.65894	-0.33859	3.47534
4.07600	-1.65833	-0.33737	3.47473
4.07700	-1.65970	-0.33707	3.47534
4.07800	-1.65894	-0.33600	3.47427
4.07900	-1.65817	-0.33859	3.47656
4.08000	-1.65894	-0.33707	3.47504
4.08100	-1.65955	-0.33722	3.47382
4.08200	-1.65863	-0.33905	3.47382
4.08300	-1.65817	-0.33813	3.47580
4.08400	-1.65848	-0.33600	3.47473
4.08500	-1.65924	-0.33691	3.47412
4.08600	-1.65955	-0.33691	3.47610
4.08700	-1.65710	-0.33630	3.47473
4.08800	-1.65878	-0.33783	3.47565
4.08900	-1.65878	-0.33676	3.47595
4.09000	-1.65802	-0.33752	3.47534
4.09100	-1.65863	-0.33554	3.47443
4.09200	-1.65985	-0.33829	3.47443
4.09300	-1.65848	-0.33798	3.47473
4.09400	-1.66000	-0.33798	3.47565
4.09500	-1.65955	-0.33737	3.47504
4.09600	-1.65878	-0.33691	3.47519
4.09700	-1.65909	-0.33646	3.47382
4.09800	-1.65833	-0.33691	3.47534
4.09900	-1.65771	-0.33722	3.47534
4.10000	-1.65909	-0.33844	3.47580
4.10100	-1.65848	-0.33737	3.47427
4.10200	-1.65985	-0.33798	3.47412
4.10300	-1.65909	-0.33859	3.47687
4.10400	-1.66046	-0.33920	3.47397
4.10500	-1.65985	-0.33752	3.47534
4.10600	-1.65909	-0.33844	3.47519
4.10700	-1.65863	-0.33844	3.47656
4.10800	-1.65985	-0.33798	3.47534
4.10900	-1.65833	-0.33798	3.47580
4.11000	-1.65848	-0.33936	3.47534
4.11100	-1.65802	-0.33752	3.47504
4.11200	-1.65939	-0.33829	3.47488
4.11300	-1.65817	-0.33783	3.47549
4.11400	-1.65848	-0.33630	3.47488
4.11500	-1.65970	-0.33737	3.47580
4.11600	-1.65878	-0.33691	3.47519
4.11700	-1.65771	-0.33783	3.47412
4.11800	-1.65909	-0.33646	3.47595
4.11900	-1.65985	-0.33768	3.47443
4.12000	-1.65817	-0.33691	3.47443
4.12100	-1.65894	-0.33600	3.47473
4.12200	-1.65771	-0.33615	3.47412
4.12300	-1.65756	-0.33829	3.47656
4.12400	-1.65909	-0.33630	3.47351
4.12500	-1.65833	-0.33752	3.47412
